player_name,stat_family,market,is_alternate,line,side,book,odds,projection_mu,sigma,model_probability,fair_probability,implied_probability,edge,hit_rate_l5,hit_rate_l10,hit_rate_l20,cv,home_team,away_team,commence_time,event_id
Matt Olson,total_bases,batter_total_bases,False,1.5,OVER,betonlineag,115,7.797825813293457,1.4757295747452437,0.9999901207080567,0.9999901207080567,0.46511627906976744,0.5348738416382892,80.0,90.0,80.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,total_bases,batter_total_bases,False,0.5,OVER,betonlineag,-323,7.901871681213379,1.4757295747452437,0.9999997358474546,0.9999997358474546,0.7635933806146572,0.2364063552327974,80.0,90.0,85.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,1.5,OVER,rebet,125,4.655073642730713,1.247219128924647,0.9942917791329506,0.9942917791329506,0.4444444444444444,0.5498473346885062,100.0,90.0,70.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,total_bases,batter_total_bases,False,1.5,OVER,rebet,107,7.797825813293457,1.4757295747452437,0.9999901207080567,0.9999901207080567,0.4830917874396135,0.5168983332684431,80.0,90.0,80.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,1.5,OVER,mybookieag,125,4.655073642730713,1.247219128924647,0.9942917791329506,0.9942917791329506,0.4444444444444444,0.5498473346885062,100.0,90.0,70.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,total_bases,batter_total_bases,False,1.5,OVER,mybookieag,107,7.797825813293457,1.4757295747452437,0.9999901207080567,0.9999901207080567,0.4830917874396135,0.5168983332684431,80.0,90.0,80.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,total_bases,batter_total_bases,False,1.5,OVER,draftkings,112,7.797825813293457,1.4757295747452437,0.9999901207080567,0.9999901207080567,0.4716981132075472,0.5282920075005095,80.0,90.0,80.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,1.5,OVER,draftkings,141,4.655073642730713,1.247219128924647,0.9942917791329506,0.9942917791329506,0.4149377593360996,0.579354019796851,100.0,90.0,70.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Ozzie Albies,total_bases,batter_total_bases,False,1.5,OVER,williamhill_us,136,4.655073642730713,1.247219128924647,0.9942917791329506,0.9942917791329506,0.423728813559322,0.5705629655736286,100.0,90.0,70.0,0.415739709641549,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
Matt Olson,total_bases,batter_total_bases,False,1.5,OVER,williamhill_us,110,7.797825813293457,1.4757295747452437,0.9999901207080567,0.9999901207080567,0.47619047619047616,0.5237996445175805,80.0,90.0,80.0,0.46116549210788865,Seattle Mariners,Atlanta Braves,2026-05-06T20:10:00Z,1f8259cdeb29bfd068ffa5cbaea3e8d7
