band,cfg,hr_min,edg_min,cv_max,mu_min,tp_min,n_total,n_graded,wins,losses,HR_pct,ROI_pct,ROI_lo,ROI_hi,P_and_L,consist,grd_days
"[-199,-150]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥55,62.8,5.0,,1.0,55.0,403,336,211,125,62.8,-0.22,-8.46,8.01,-0.746,0.385,13
"[-199,-150]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥60,63.29,5.0,,1.0,60.0,192,158,100,58,63.29,-2.07,-13.74,9.6,-3.271,0.462,13
"[-199,-150]",HR≥55/EDG≥5.0/CV≤-/μ≥1.0/TP≥65,59.32,5.0,,1.0,65.0,69,59,35,24,59.32,-8.51,-28.01,11.0,-5.019,0.455,11
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥-,61.54,10.0,,,,427,351,216,135,61.54,-2.18,-10.29,5.94,-7.635,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥50,61.54,10.0,,,50.0,427,351,216,135,61.54,-2.18,-10.29,5.94,-7.635,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥55,61.54,10.0,,,55.0,427,351,216,135,61.54,-2.18,-10.29,5.94,-7.635,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥60,62.96,10.0,,,60.0,198,162,102,60,62.96,-2.53,-14.09,9.02,-4.105,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥-/TP≥65,62.07,10.0,,,65.0,72,58,36,22,62.07,-4.28,-23.71,15.15,-2.483,0.545,11
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥-,61.54,10.0,,0.0,,427,351,216,135,61.54,-2.18,-10.29,5.94,-7.635,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥50,61.54,10.0,,0.0,50.0,427,351,216,135,61.54,-2.18,-10.29,5.94,-7.635,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥55,61.54,10.0,,0.0,55.0,427,351,216,135,61.54,-2.18,-10.29,5.94,-7.635,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥60,62.96,10.0,,0.0,60.0,198,162,102,60,62.96,-2.53,-14.09,9.02,-4.105,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.0/TP≥65,62.07,10.0,,0.0,65.0,72,58,36,22,62.07,-4.28,-23.71,15.15,-2.483,0.545,11
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥-,61.49,10.0,,0.5,,423,348,214,134,61.49,-2.26,-10.41,5.89,-7.866,0.538,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥50,61.49,10.0,,0.5,50.0,423,348,214,134,61.49,-2.26,-10.41,5.89,-7.866,0.538,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥55,61.49,10.0,,0.5,55.0,423,348,214,134,61.49,-2.26,-10.41,5.89,-7.866,0.538,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥60,62.96,10.0,,0.5,60.0,198,162,102,60,62.96,-2.53,-14.09,9.02,-4.105,0.462,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥0.5/TP≥65,62.07,10.0,,0.5,65.0,72,58,36,22,62.07,-4.28,-23.71,15.15,-2.483,0.545,11
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥-,63.07,10.0,,1.0,,369,306,193,113,63.07,0.27,-8.35,8.89,0.833,0.538,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥50,63.07,10.0,,1.0,50.0,369,306,193,113,63.07,0.27,-8.35,8.89,0.833,0.538,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥55,63.07,10.0,,1.0,55.0,369,306,193,113,63.07,0.27,-8.35,8.89,0.833,0.538,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥60,62.68,10.0,,1.0,60.0,173,142,89,53,62.68,-3.03,-15.39,9.33,-4.301,0.385,13
"[-199,-150]",HR≥55/EDG≥10.0/CV≤-/μ≥1.0/TP≥65,60.78,10.0,,1.0,65.0,61,51,31,20,60.78,-6.3,-27.17,14.57,-3.213,0.5,10
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥-,61.24,,,,,608,516,316,200,61.24,-2.79,-9.48,3.89,-14.411,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥50,61.24,,,,50.0,608,516,316,200,61.24,-2.79,-9.48,3.89,-14.411,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥55,61.28,,,,55.0,606,514,315,199,61.28,-2.71,-9.41,3.99,-13.937,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥60,62.81,,,,60.0,288,242,152,90,62.81,-2.68,-12.14,6.78,-6.491,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥-/TP≥65,60.0,,,,65.0,84,70,42,28,60.0,-7.31,-25.18,10.55,-5.118,0.364,11
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥-,61.09,,,0.0,,606,514,314,200,61.09,-3.04,-9.75,3.66,-15.649,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥50,61.09,,,0.0,50.0,606,514,314,200,61.09,-3.04,-9.75,3.66,-15.649,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥55,61.13,,,0.0,55.0,604,512,313,199,61.13,-2.96,-9.68,3.75,-15.175,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥60,62.81,,,0.0,60.0,288,242,152,90,62.81,-2.68,-12.14,6.78,-6.491,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.0/TP≥65,60.0,,,0.0,65.0,84,70,42,28,60.0,-7.31,-25.18,10.55,-5.118,0.364,11
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥-,60.98,,,0.5,,537,451,275,176,60.98,-3.28,-10.43,3.88,-14.778,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥50,60.98,,,0.5,50.0,537,451,275,176,60.98,-3.28,-10.43,3.88,-14.778,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥55,60.98,,,0.5,55.0,537,451,275,176,60.98,-3.28,-10.43,3.88,-14.778,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥60,62.33,,,0.5,60.0,266,223,139,84,62.33,-3.44,-13.32,6.44,-7.66,0.462,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥0.5/TP≥65,59.42,,,0.5,65.0,83,69,41,28,59.42,-8.35,-26.36,9.66,-5.763,0.273,11
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥-,65.07,,,1.0,,348,292,190,102,65.07,3.28,-5.43,11.98,9.567,0.615,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥50,65.07,,,1.0,50.0,348,292,190,102,65.07,3.28,-5.43,11.98,9.567,0.615,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥55,65.07,,,1.0,55.0,348,292,190,102,65.07,3.28,-5.43,11.98,9.567,0.615,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥60,66.43,,,1.0,60.0,170,140,93,47,66.43,2.73,-9.42,14.87,3.82,0.538,13
"[-199,-150]",HR≥60/EDG≥-/CV≤-/μ≥1.0/TP≥65,62.96,,,1.0,65.0,62,54,34,20,62.96,-2.89,-22.95,17.17,-1.56,0.455,11
"[-199,-150]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥-,63.33,,0.7,,,36,30,19,11,63.33,-0.12,-27.82,27.57,-0.037,0.5,12
"[-199,-150]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥50,63.33,,0.7,,50.0,36,30,19,11,63.33,-0.12,-27.82,27.57,-0.037,0.5,12
"[-199,-150]",HR≥60/EDG≥-/CV≤0.7/μ≥-/TP≥55,63.33,,0.7,,55.0,36,30,19,11,63.33,-0.12,-27.82,27.57,-0.037,0.5,12
"[-199,-150]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥-,63.33,,0.7,0.0,,36,30,19,11,63.33,-0.12,-27.82,27.57,-0.037,0.5,12
"[-199,-150]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥50,63.33,,0.7,0.0,50.0,36,30,19,11,63.33,-0.12,-27.82,27.57,-0.037,0.5,12
"[-199,-150]",HR≥60/EDG≥-/CV≤0.7/μ≥0.0/TP≥55,63.33,,0.7,0.0,55.0,36,30,19,11,63.33,-0.12,-27.82,27.57,-0.037,0.5,12
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥-,61.52,-5.0,,,,576,486,299,187,61.52,-2.32,-9.2,4.56,-11.284,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥50,61.52,-5.0,,,50.0,576,486,299,187,61.52,-2.32,-9.2,4.56,-11.284,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥55,61.52,-5.0,,,55.0,576,486,299,187,61.52,-2.32,-9.2,4.56,-11.284,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥60,62.93,-5.0,,,60.0,277,232,146,86,62.93,-2.5,-12.15,7.16,-5.799,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥-/TP≥65,60.0,-5.0,,,65.0,84,70,42,28,60.0,-7.31,-25.18,10.55,-5.118,0.364,11
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥-,61.52,-5.0,,0.0,,576,486,299,187,61.52,-2.32,-9.2,4.56,-11.284,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥50,61.52,-5.0,,0.0,50.0,576,486,299,187,61.52,-2.32,-9.2,4.56,-11.284,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥55,61.52,-5.0,,0.0,55.0,576,486,299,187,61.52,-2.32,-9.2,4.56,-11.284,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥60,62.93,-5.0,,0.0,60.0,277,232,146,86,62.93,-2.5,-12.15,7.16,-5.799,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.0/TP≥65,60.0,-5.0,,0.0,65.0,84,70,42,28,60.0,-7.31,-25.18,10.55,-5.118,0.364,11
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥-,61.02,-5.0,,0.5,,534,449,274,175,61.02,-3.19,-10.37,3.98,-14.334,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥50,61.02,-5.0,,0.5,50.0,534,449,274,175,61.02,-3.19,-10.37,3.98,-14.334,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥55,61.02,-5.0,,0.5,55.0,534,449,274,175,61.02,-3.19,-10.37,3.98,-14.334,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥60,62.16,-5.0,,0.5,60.0,265,222,138,84,62.16,-3.7,-13.61,6.21,-8.216,0.462,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥0.5/TP≥65,59.42,-5.0,,0.5,65.0,83,69,41,28,59.42,-8.35,-26.36,9.66,-5.763,0.273,11
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥-,65.07,-5.0,,1.0,,348,292,190,102,65.07,3.28,-5.43,11.98,9.567,0.615,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥50,65.07,-5.0,,1.0,50.0,348,292,190,102,65.07,3.28,-5.43,11.98,9.567,0.615,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥55,65.07,-5.0,,1.0,55.0,348,292,190,102,65.07,3.28,-5.43,11.98,9.567,0.615,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥60,66.43,-5.0,,1.0,60.0,170,140,93,47,66.43,2.73,-9.42,14.87,3.82,0.538,13
"[-199,-150]",HR≥60/EDG≥-5.0/CV≤-/μ≥1.0/TP≥65,62.96,-5.0,,1.0,65.0,62,54,34,20,62.96,-2.89,-22.95,17.17,-1.56,0.455,11
"[-199,-150]",HR≥60/EDG≥0.0/CV≤-/μ≥-/TP≥-,63.06,0.0,,,,509,425,268,157,63.06,0.27,-7.04,7.59,1.151,0.615,13
"[-199,-150]",HR≥60/EDG≥0.0/CV≤-/μ≥-/TP≥50,63.06,0.0,,,50.0,509,425,268,157,63.06,0.27,-7.04,7.59,1.151,0.615,13
"[-199,-150]",HR≥60/EDG≥0.0/CV≤-/μ≥-/TP≥55,63.06,0.0,,,55.0,509,425,268,157,63.06,0.27,-7.04,7.59,1.151,0.615,13
"[-199,-150]",HR≥60/EDG≥0.0/CV≤-/μ≥-/TP≥60,65.0,0.0,,,60.0,243,200,130,70,65.0,0.84,-9.45,11.13,1.678,0.538,13
